Date,DAY,MONTH,YEAR,Open,Close
14-07-2014,14,7,2014,16950.92969,17055.41992
11-07-2014,11,7,2014,16918.31055,16943.81055
10-07-2014,10,7,2014,16980.34961,16915.07031
09-07-2014,9,7,2014,16916.83008,16985.60938
08-07-2014,8,7,2014,17022.08984,16906.61914
07-07-2014,7,7,2014,17063.83008,17024.21094
03-07-2014,3,7,2014,16979,17068.25977
02-07-2014,2,7,2014,16949.71094,16976.24023
01-07-2014,1,7,2014,16828.5293,16956.07031
30-06-2014,30,6,2014,16852.49023,16826.59961
27-06-2014,27,6,2014,16846.90039,16851.83984
26-06-2014,26,6,2014,16866.81055,16846.13086
25-06-2014,25,6,2014,16817.67969,16867.50977
24-06-2014,24,6,2014,16934.61914,16818.13086
23-06-2014,23,6,2014,16946.5,16937.25977
20-06-2014,20,6,2014,16920.61914,16947.08008
19-06-2014,19,6,2014,16909.90039,16921.46094
18-06-2014,18,6,2014,16806.11914,16906.61914
17-06-2014,17,6,2014,16779.21094,16808.49023
16-06-2014,16,6,2014,16765.56055,16781.00977
13-06-2014,13,6,2014,16734.64063,16775.74023
12-06-2014,12,6,2014,16840.48047,16734.18945
11-06-2014,11,6,2014,16943.16016,16843.88086
10-06-2014,10,6,2014,16940.40039,16945.91992
09-06-2014,9,6,2014,16926.08008,16943.09961
06-06-2014,6,6,2014,16839.64063,16924.2793
05-06-2014,5,6,2014,16739.14063,16836.10938
04-06-2014,4,6,2014,16720,16737.5293
03-06-2014,3,6,2014,16736.69922,16722.33984
02-06-2014,2,6,2014,16716.84961,16743.63086
30-05-2014,30,5,2014,16697.33008,16717.16992
29-05-2014,29,5,2014,16637.74023,16698.74023
28-05-2014,28,5,2014,16674.98047,16633.17969
27-05-2014,27,5,2014,16607.41992,16675.5
23-05-2014,23,5,2014,16544.49023,16606.26953
22-05-2014,22,5,2014,16532.74023,16543.08008
21-05-2014,21,5,2014,16376.16992,16533.06055
20-05-2014,20,5,2014,16511.2207,16374.30957
19-05-2014,19,5,2014,16490.34961,16511.85938
16-05-2014,16,5,2014,16447.32031,16491.31055
15-05-2014,15,5,2014,16613.51953,16446.81055
14-05-2014,14,5,2014,16716.08008,16613.9707
13-05-2014,13,5,2014,16695.91992,16715.43945
12-05-2014,12,5,2014,16584.82031,16695.4707
09-05-2014,9,5,2014,16551.23047,16583.33984
08-05-2014,8,5,2014,16518.16016,16550.9707
07-05-2014,7,5,2014,16401.66016,16518.53906
06-05-2014,6,5,2014,16529.84961,16401.01953
05-05-2014,5,5,2014,16509.75,16530.55078
02-05-2014,2,5,2014,16562.33984,16512.89063
01-05-2014,1,5,2014,16580.25977,16558.86914
30-04-2014,30,4,2014,16534.85938,16580.83984
29-04-2014,29,4,2014,16451.17969,16535.36914
28-04-2014,28,4,2014,16363.2002,16448.74023
25-04-2014,25,4,2014,16503.25977,16361.45996
24-04-2014,24,4,2014,16503.39063,16501.65039
23-04-2014,23,4,2014,16513.73047,16501.65039
22-04-2014,22,4,2014,16449.38086,16514.36914
21-04-2014,21,4,2014,16408.91992,16449.25
17-04-2014,17,4,2014,16424.14063,16408.53906
16-04-2014,16,4,2014,16266.23047,16424.84961
15-04-2014,15,4,2014,16173.49023,16262.55957
14-04-2014,14,4,2014,16028.29004,16173.24023
11-04-2014,11,4,2014,16168.87012,16026.75
10-04-2014,10,4,2014,16437.24023,16170.21973
09-04-2014,9,4,2014,16256.37012,16437.17969
08-04-2014,8,4,2014,16245.16016,16256.13965
07-04-2014,7,4,2014,16414.15039,16245.87012
04-04-2014,4,4,2014,16576.01953,16412.71094
03-04-2014,3,4,2014,16572.35938,16572.55078
02-04-2014,2,4,2014,16532.80078,16573
01-04-2014,1,4,2014,16458.05078,16532.60938
31-03-2014,31,3,2014,16324.21973,16457.66016
28-03-2014,28,3,2014,16267.76953,16323.05957
27-03-2014,27,3,2014,16268.66992,16264.23047
26-03-2014,26,3,2014,16370.70996,16268.99023
25-03-2014,25,3,2014,16279.2002,16367.87988
24-03-2014,24,3,2014,16303.28027,16276.69043
21-03-2014,21,3,2014,16332.69043,16302.76953
20-03-2014,20,3,2014,16221.98047,16331.04981
19-03-2014,19,3,2014,16335.70996,16222.16992
18-03-2014,18,3,2014,16245.92969,16336.19043
17-03-2014,17,3,2014,16066.37012,16247.21973
14-03-2014,14,3,2014,16106.32031,16065.66992
13-03-2014,13,3,2014,16341.54981,16108.88965
12-03-2014,12,3,2014,16350.66992,16340.08008
11-03-2014,11,3,2014,16419.39063,16351.25
10-03-2014,10,3,2014,16453.09961,16418.67969
07-03-2014,7,3,2014,16424.5293,16452.7207
06-03-2014,6,3,2014,16360.55957,16421.89063
05-03-2014,5,3,2014,16395.88086,16360.17969
04-03-2014,4,3,2014,16169.32031,16395.88086
03-03-2014,3,3,2014,16321.70996,16168.03027
28-02-2014,28,2,2014,16273.23047,16321.70996
27-02-2014,27,2,2014,16197.7002,16272.65039
26-02-2014,26,2,2014,16180.36035,16198.41016
25-02-2014,25,2,2014,16207.33984,16179.66016
24-02-2014,24,2,2014,16102.26953,16207.13965
21-02-2014,21,2,2014,16135.91992,16103.29981
20-02-2014,20,2,2014,16044.15039,16133.23047
19-02-2014,19,2,2014,16126.23047,16040.55957
18-02-2014,18,2,2014,16153.96973,16130.40039
14-02-2014,14,2,2014,16018.08008,16154.38965
13-02-2014,13,2,2014,15946.99023,16027.58984
12-02-2014,12,2,2014,15993.04004,15963.94043
11-02-2014,11,2,2014,15804.16992,15994.76953
10-02-2014,10,2,2014,15793.62988,15801.79004
07-02-2014,7,2,2014,15630.63965,15794.08008
06-02-2014,6,2,2014,15443.83008,15628.53027
05-02-2014,5,2,2014,15443,15440.23047
04-02-2014,4,2,2014,15372.92969,15445.24023
03-02-2014,3,2,2014,15697.69043,15372.79981
31-01-2014,31,1,2014,15847.19043,15698.84961
30-01-2014,30,1,2014,15743.03027,15848.61035
29-01-2014,29,1,2014,15927.08008,15738.79004
28-01-2014,28,1,2014,15840.83984,15928.55957
27-01-2014,27,1,2014,15879.04981,15837.87988
24-01-2014,24,1,2014,16203.29004,15879.11035
23-01-2014,23,1,2014,16371.99023,16197.34961
22-01-2014,22,1,2014,16420.48047,16373.33984
21-01-2014,21,1,2014,16459.26953,16414.43945
17-01-2014,17,1,2014,16408.01953,16458.56055
16-01-2014,16,1,2014,16477.69922,16417.00977
15-01-2014,15,1,2014,16378.03027,16481.93945
14-01-2014,14,1,2014,16261.99023,16373.86035
13-01-2014,13,1,2014,16434.0293,16257.94043
10-01-2014,10,1,2014,16453.61914,16437.05078
09-01-2014,9,1,2014,16471.41016,16444.75977
08-01-2014,8,1,2014,16527.66016,16462.74023
07-01-2014,7,1,2014,16429.01953,16530.93945
06-01-2014,6,1,2014,16474.03906,16425.09961
03-01-2014,3,1,2014,16456.89063,16469.99023
02-01-2014,2,1,2014,16572.16992,16441.34961
31-12-2013,31,12,2013,16512.38086,16576.66016
30-12-2013,30,12,2013,16484.50977,16504.28906
27-12-2013,27,12,2013,16486.36914,16478.41016
26-12-2013,26,12,2013,16370.96973,16479.88086
24-12-2013,24,12,2013,16295.7002,16357.54981
23-12-2013,23,12,2013,16225.25,16294.61035
20-12-2013,20,12,2013,16178.57031,16221.13965
19-12-2013,19,12,2013,16162.50977,16179.08008
18-12-2013,18,12,2013,15876.57031,16167.96973
17-12-2013,17,12,2013,15884.05957,15875.25977
16-12-2013,16,12,2013,15759.59961,15884.57031
13-12-2013,13,12,2013,15745.66016,15755.36035
12-12-2013,12,12,2013,15844.82031,15739.42969
11-12-2013,11,12,2013,15970.75,15843.53027
10-12-2013,10,12,2013,16024.12012,15973.12988
09-12-2013,9,12,2013,16019.49023,16025.53027
06-12-2013,6,12,2013,15825.54981,16020.2002
05-12-2013,5,12,2013,15886.5,15821.50977
04-12-2013,4,12,2013,15910.50977,15889.76953
03-12-2013,3,12,2013,16004.71973,15914.62012
02-12-2013,2,12,2013,16087.12012,16008.76953
29-11-2013,29,11,2013,16105.16016,16086.41016
27-11-2013,27,11,2013,16073.37012,16097.33008
26-11-2013,26,11,2013,16070.92969,16072.79981
25-11-2013,25,11,2013,16072.08984,16072.54004
22-11-2013,22,11,2013,16008.70996,16064.76953
21-11-2013,21,11,2013,15908.07031,16009.99023
20-11-2013,20,11,2013,15971.2002,15900.82031
19-11-2013,19,11,2013,15974.05957,15967.03027
18-11-2013,18,11,2013,15962.71973,15976.01953
15-11-2013,15,11,2013,15876.16016,15961.7002
14-11-2013,14,11,2013,15806.21973,15876.21973
13-11-2013,13,11,2013,15739.5,15821.62988
12-11-2013,12,11,2013,15773.15039,15750.66992
11-11-2013,11,11,2013,15759.28027,15783.09961
08-11-2013,8,11,2013,15591.54004,15761.78027
07-11-2013,7,11,2013,15751.30957,15593.98047
06-11-2013,6,11,2013,15628.71973,15746.87988
05-11-2013,5,11,2013,15631.21973,15618.21973
04-11-2013,4,11,2013,15621.2002,15639.12012
01-11-2013,1,11,2013,15558.00977,15615.54981
31-10-2013,31,10,2013,15619.91992,15545.75
30-10-2013,30,10,2013,15680.74023,15618.75977
29-10-2013,29,10,2013,15572.20996,15680.34961
28-10-2013,28,10,2013,15569.19043,15568.92969
25-10-2013,25,10,2013,15523.71973,15570.28027
24-10-2013,24,10,2013,15414.87012,15509.20996
23-10-2013,23,10,2013,15465.33984,15413.33008
22-10-2013,22,10,2013,15394.21973,15467.66016
21-10-2013,21,10,2013,15401.32031,15392.2002
18-10-2013,18,10,2013,15371.70996,15399.65039
17-10-2013,17,10,2013,15369.45996,15371.65039
16-10-2013,16,10,2013,15170.7002,15373.83008
15-10-2013,15,10,2013,15300.29981,15168.00977
14-10-2013,14,10,2013,15231.33008,15301.25977
11-10-2013,11,10,2013,15126.51953,15237.11035
10-10-2013,10,10,2013,14806.38965,15126.07031
09-10-2013,9,10,2013,14778.19043,14802.98047
08-10-2013,8,10,2013,14938.04004,14776.53027
07-10-2013,7,10,2013,15069.29981,14936.24023
04-10-2013,4,10,2013,14994.67969,15072.58008
03-10-2013,3,10,2013,15127.23047,14996.48047
02-10-2013,2,10,2013,15182.65039,15133.13965
01-10-2013,1,10,2013,15132.49023,15191.7002
30-09-2013,30,9,2013,15249.82031,15129.66992
27-09-2013,27,9,2013,15317.4502,15258.24023
26-09-2013,26,9,2013,15274.41992,15328.29981
25-09-2013,25,9,2013,15339.01953,15273.25977
24-09-2013,24,9,2013,15402.54004,15334.58984
23-09-2013,23,9,2013,15452.30957,15401.37988
20-09-2013,20,9,2013,15635.08984,15451.08984
19-09-2013,19,9,2013,15677.86035,15636.54981
18-09-2013,18,9,2013,15533.03027,15676.94043
17-09-2013,17,9,2013,15503.15039,15529.73047
16-09-2013,16,9,2013,15381.36035,15494.78027
13-09-2013,13,9,2013,15312.86035,15376.05957
12-09-2013,12,9,2013,15327.13965,15300.63965
11-09-2013,11,9,2013,15194.12988,15326.59961
10-09-2013,10,9,2013,15067.23047,15191.05957
09-09-2013,9,9,2013,14927.19043,15063.12012
06-09-2013,6,9,2013,14941.54981,14922.5
05-09-2013,5,9,2013,14929.49023,14937.48047
04-09-2013,4,9,2013,14832.41992,14930.87012
03-09-2013,3,9,2013,14801.54981,14833.95996
30-08-2013,30,8,2013,14844.09961,14810.30957
29-08-2013,29,8,2013,14817.91016,14840.9502
28-08-2013,28,8,2013,14770.99023,14824.50977
27-08-2013,27,8,2013,14939.25,14776.12988
26-08-2013,26,8,2013,15014.58008,14946.45996
23-08-2013,23,8,2013,14988.78027,15010.50977
22-08-2013,22,8,2013,14908.59961,14963.74023
21-08-2013,21,8,2013,14993.80957,14897.54981
20-08-2013,20,8,2013,15011.82031,15002.99023
19-08-2013,19,8,2013,15076.79004,15010.74023
16-08-2013,16,8,2013,15112.57031,15081.46973
15-08-2013,15,8,2013,15332.70996,15112.19043
14-08-2013,14,8,2013,15447.70996,15337.66016
13-08-2013,13,8,2013,15420.67969,15451.00977
12-08-2013,12,8,2013,15415.21973,15419.67969
09-08-2013,9,8,2013,15496.62988,15425.50977
08-08-2013,8,8,2013,15477.26953,15498.32031
07-08-2013,7,8,2013,15516.20996,15470.66992
06-08-2013,6,8,2013,15608.44043,15518.74023
05-08-2013,5,8,2013,15651.98047,15612.12988
02-08-2013,2,8,2013,15627.55957,15658.36035
01-08-2013,1,8,2013,15503.84961,15628.01953
31-07-2013,31,7,2013,15528.57031,15499.54004
30-07-2013,30,7,2013,15534.49023,15520.58984
29-07-2013,29,7,2013,15557.13965,15521.96973
26-07-2013,26,7,2013,15547.84961,15558.83008
25-07-2013,25,7,2013,15539.16992,15555.61035
24-07-2013,24,7,2013,15576.69043,15542.24023
23-07-2013,23,7,2013,15547,15567.74023
22-07-2013,22,7,2013,15543.96973,15545.54981
19-07-2013,19,7,2013,15524.26953,15543.74023
18-07-2013,18,7,2013,15465.91016,15548.54004
17-07-2013,17,7,2013,15456.91992,15470.51953
16-07-2013,16,7,2013,15485.03027,15451.84961
15-07-2013,15,7,2013,15459.69043,15484.25977
12-07-2013,12,7,2013,15460.69043,15464.29981
11-07-2013,11,7,2013,15298,15460.91992
10-07-2013,10,7,2013,15298.03027,15291.66016
09-07-2013,9,7,2013,15228.45996,15300.33984
08-07-2013,8,7,2013,15137.21973,15224.69043
05-07-2013,5,7,2013,14995.45996,15135.83984
03-07-2013,3,7,2013,14923.73047,14988.37012
02-07-2013,2,7,2013,14974.95996,14932.41016
01-07-2013,1,7,2013,14911.59961,14974.95996
28-06-2013,28,6,2013,15016.58008,14909.59961
27-06-2013,27,6,2013,14921.28027,15024.49023
26-06-2013,26,6,2013,14769.99023,14910.13965
25-06-2013,25,6,2013,14669.69043,14760.30957
24-06-2013,24,6,2013,14795.79004,14659.55957
21-06-2013,21,6,2013,14760.62012,14799.40039
20-06-2013,20,6,2013,15105.50977,14758.32031
19-06-2013,19,6,2013,15315.46973,15112.19043
18-06-2013,18,6,2013,15186.29981,15318.23047
17-06-2013,17,6,2013,15078.70996,15179.84961
14-06-2013,14,6,2013,15178.08008,15070.17969
13-06-2013,13,6,2013,14992.54004,15176.08008
12-06-2013,12,6,2013,15130.38965,14995.23047
11-06-2013,11,6,2013,15231.37988,15122.01953
10-06-2013,10,6,2013,15247.80957,15238.58984
07-06-2013,7,6,2013,15044.45996,15248.12012
06-06-2013,6,6,2013,14955.4502,15040.62012
05-06-2013,5,6,2013,15168.09961,14960.58984
04-06-2013,4,6,2013,15255.21973,15177.54004
03-06-2013,3,6,2013,15123.54981,15254.03027
31-05-2013,31,5,2013,15322.21973,15115.57031
30-05-2013,30,5,2013,15306.01953,15324.53027
29-05-2013,29,5,2013,15399.94043,15302.79981
28-05-2013,28,5,2013,15307.33008,15409.38965
24-05-2013,24,5,2013,15290.74023,15303.09961
23-05-2013,23,5,2013,15300.57031,15294.5
22-05-2013,22,5,2013,15387.12012,15307.16992
21-05-2013,21,5,2013,15334.96973,15387.58008
20-05-2013,20,5,2013,15348.33008,15335.28027
17-05-2013,17,5,2013,15234.75,15354.40039
16-05-2013,16,5,2013,15273.91992,15233.21973
15-05-2013,15,5,2013,15211.87012,15275.69043
14-05-2013,14,5,2013,15091.67969,15215.25
13-05-2013,13,5,2013,15113.41992,15091.67969
10-05-2013,10,5,2013,15082.62012,15118.49023
09-05-2013,9,5,2013,15105.12012,15082.62012
08-05-2013,8,5,2013,15056.2002,15105.12012
07-05-2013,7,5,2013,14968.88965,15056.2002
06-05-2013,6,5,2013,14973.95996,14968.88965
03-05-2013,3,5,2013,14831.58008,14973.95996
02-05-2013,2,5,2013,14700.9502,14831.58008
01-05-2013,1,5,2013,14839.79981,14700.9502
30-04-2013,30,4,2013,14818.75,14839.79981
29-04-2013,29,4,2013,14712.54981,14818.75
26-04-2013,26,4,2013,14700.79981,14712.54981
25-04-2013,25,4,2013,14676.29981,14700.79981
24-04-2013,24,4,2013,14719.45996,14676.29981
23-04-2013,23,4,2013,14567.16992,14719.45996
22-04-2013,22,4,2013,14547.50977,14567.16992
19-04-2013,19,4,2013,14537.13965,14547.50977
18-04-2013,18,4,2013,14618.58984,14537.13965
17-04-2013,17,4,2013,14756.78027,14618.58984
16-04-2013,16,4,2013,14599.2002,14756.78027
15-04-2013,15,4,2013,14865.05957,14599.2002
12-04-2013,12,4,2013,14865.13965,14865.05957
11-04-2013,11,4,2013,14802.24023,14865.13965
10-04-2013,10,4,2013,14673.45996,14802.24023
09-04-2013,9,4,2013,14613.48047,14673.45996
08-04-2013,8,4,2013,14565.25,14613.48047
05-04-2013,5,4,2013,14606.11035,14565.25
04-04-2013,4,4,2013,14550.34961,14606.11035
03-04-2013,3,4,2013,14662.00977,14550.34961
02-04-2013,2,4,2013,14572.84961,14662.00977
01-04-2013,1,4,2013,14578.54004,14572.84961
28-03-2013,28,3,2013,14526.16016,14578.54004
27-03-2013,27,3,2013,14559.65039,14526.16016
26-03-2013,26,3,2013,14447.75,14559.65039
25-03-2013,25,3,2013,14512.03027,14447.75
22-03-2013,22,3,2013,14421.49023,14512.03027
21-03-2013,21,3,2013,14511.73047,14421.49023
20-03-2013,20,3,2013,14455.82031,14511.73047
19-03-2013,19,3,2013,14452.05957,14455.82031
18-03-2013,18,3,2013,14514.11035,14452.05957
15-03-2013,15,3,2013,14539.13965,14514.11035
14-03-2013,14,3,2013,14455.28027,14539.13965
13-03-2013,13,3,2013,14450.05957,14455.28027
12-03-2013,12,3,2013,14447.29004,14450.05957
11-03-2013,11,3,2013,14397.07031,14447.29004
08-03-2013,8,3,2013,14329.49023,14397.07031
07-03-2013,7,3,2013,14296.24023,14329.49023
06-03-2013,6,3,2013,14253.76953,14296.24023
05-03-2013,5,3,2013,14127.82031,14253.76953
04-03-2013,4,3,2013,14089.66016,14127.82031
01-03-2013,1,3,2013,14054.49023,14089.66016
28-02-2013,28,2,2013,14075.37012,14054.49023
27-02-2013,27,2,2013,13900.12988,14075.37012
26-02-2013,26,2,2013,13784.16992,13900.12988
25-02-2013,25,2,2013,14000.57031,13784.16992
22-02-2013,22,2,2013,13880.62012,14000.57031
21-02-2013,21,2,2013,13927.54004,13880.62012
20-02-2013,20,2,2013,14035.66992,13927.54004
19-02-2013,19,2,2013,13981.75977,14035.66992
15-02-2013,15,2,2013,13973.38965,13981.75977
14-02-2013,14,2,2013,13982.91016,13973.38965
13-02-2013,13,2,2013,14018.7002,13982.91016
12-02-2013,12,2,2013,13971.24023,14018.7002
11-02-2013,11,2,2013,13992.96973,13971.24023
08-02-2013,8,2,2013,13944.04981,13992.96973
07-02-2013,7,2,2013,13986.51953,13944.04981
06-02-2013,6,2,2013,13979.29981,13986.51953
05-02-2013,5,2,2013,13880.08008,13979.29981
04-02-2013,4,2,2013,14009.79004,13880.08008
01-02-2013,1,2,2013,13860.58008,14009.79004
31-01-2013,31,1,2013,13910.41992,13860.58008
30-01-2013,30,1,2013,13954.41992,13910.41992
29-01-2013,29,1,2013,13881.92969,13954.41992
28-01-2013,28,1,2013,13895.98047,13881.92969
25-01-2013,25,1,2013,13825.33008,13895.98047
24-01-2013,24,1,2013,13779.33008,13825.33008
23-01-2013,23,1,2013,13712.20996,13779.33008
22-01-2013,22,1,2013,13649.7002,13712.20996
18-01-2013,18,1,2013,13596.01953,13649.7002
17-01-2013,17,1,2013,13511.23047,13596.01953
16-01-2013,16,1,2013,13534.88965,13511.23047
15-01-2013,15,1,2013,13507.32031,13534.88965
14-01-2013,14,1,2013,13488.42969,13507.32031
11-01-2013,11,1,2013,13471.4502,13488.42969
10-01-2013,10,1,2013,13391.82031,13471.21973
09-01-2013,9,1,2013,13329.91992,13390.50977
08-01-2013,8,1,2013,13377.41992,13328.84961
07-01-2013,7,1,2013,13436.12988,13384.29004
04-01-2013,4,1,2013,13391.04981,13435.20996
03-01-2013,3,1,2013,13413.00977,13391.36035
02-01-2013,2,1,2013,13104.29981,13412.54981
31-12-2012,31,12,2012,12938.19043,13104.13965
28-12-2012,28,12,2012,13095.08008,12938.11035
27-12-2012,27,12,2012,13114.96973,13096.30957
26-12-2012,26,12,2012,13138.84961,13114.58984
24-12-2012,24,12,2012,13190.15039,13138.92969
21-12-2012,21,12,2012,13309.9502,13190.83984
20-12-2012,20,12,2012,13246.66992,13311.71973
19-12-2012,19,12,2012,13351.04004,13251.96973
18-12-2012,18,12,2012,13236.61035,13350.95996
17-12-2012,17,12,2012,13135.16992,13235.38965
14-12-2012,14,12,2012,13170.79981,13135.00977
13-12-2012,13,12,2012,13241.37988,13170.71973
12-12-2012,12,12,2012,13250.04981,13245.4502
11-12-2012,11,12,2012,13170.33984,13248.44043
10-12-2012,10,12,2012,13154.88965,13169.87988
07-12-2012,7,12,2012,13072.87012,13155.12988
06-12-2012,6,12,2012,13026.19043,13074.04004
05-12-2012,5,12,2012,12948.95996,13034.49023
04-12-2012,4,12,2012,12966.4502,12951.78027
03-12-2012,3,12,2012,13027.73047,12965.59961
30-11-2012,30,11,2012,13022.04981,13025.58008
29-11-2012,29,11,2012,12977.34961,13021.82031
28-11-2012,28,11,2012,12875.55957,12985.11035
27-11-2012,27,11,2012,12963.37988,12878.12988
26-11-2012,26,11,2012,13008.4502,12967.37012
23-11-2012,23,11,2012,12833.12988,13009.53027
21-11-2012,21,11,2012,12788.36035,12836.88965
20-11-2012,20,11,2012,12790.88965,12788.50977
19-11-2012,19,11,2012,12590.23047,12795.95996
16-11-2012,16,11,2012,12542.30957,12588.30957
15-11-2012,15,11,2012,12571.09961,12542.37988
14-11-2012,14,11,2012,12746.54004,12570.9502
13-11-2012,13,11,2012,12808.70996,12756.17969
12-11-2012,12,11,2012,12815.92969,12815.08008
09-11-2012,9,11,2012,12811.16992,12815.38965
08-11-2012,8,11,2012,12932.80957,12811.32031
07-11-2012,7,11,2012,13228.24023,12932.73047
06-11-2012,6,11,2012,13112.90039,13245.67969
05-11-2012,5,11,2012,13092.28027,13112.44043
02-11-2012,2,11,2012,13232.62012,13093.16016
01-11-2012,1,11,2012,13099.19043,13232.62012
31-10-2012,31,10,2012,13107.44043,13096.45996
26-10-2012,26,10,2012,13104.21973,13107.20996
25-10-2012,25,10,2012,13079.63965,13103.67969
24-10-2012,24,10,2012,13103.53027,13077.33984
23-10-2012,23,10,2012,13344.90039,13102.53027
22-10-2012,22,10,2012,13344.28027,13345.88965
19-10-2012,19,10,2012,13545.33008,13343.50977
18-10-2012,18,10,2012,13553.24023,13548.94043
17-10-2012,17,10,2012,13539.62988,13557
16-10-2012,16,10,2012,13423.83984,13551.78027
15-10-2012,15,10,2012,13329.54004,13424.23047
12-10-2012,12,10,2012,13325.62012,13328.84961
11-10-2012,11,10,2012,13346.28027,13326.38965
10-10-2012,10,10,2012,13473.53027,13344.96973
09-10-2012,9,10,2012,13582.87988,13473.53027
08-10-2012,8,10,2012,13589.25977,13583.65039
05-10-2012,5,10,2012,13569.17969,13610.15039
04-10-2012,4,10,2012,13495.17969,13575.36035
03-10-2012,3,10,2012,13479.20996,13494.61035
02-10-2012,2,10,2012,13515.29981,13482.36035
01-10-2012,1,10,2012,13437.66016,13515.11035
28-09-2012,28,9,2012,13485.88965,13437.12988
27-09-2012,27,9,2012,13413.46973,13485.96973
26-09-2012,26,9,2012,13458.62988,13413.50977
25-09-2012,25,9,2012,13559.91992,13457.54981
24-09-2012,24,9,2012,13577.84961,13558.91992
21-09-2012,21,9,2012,13597.24023,13579.46973
20-09-2012,20,9,2012,13575.16992,13596.92969
19-09-2012,19,9,2012,13565.41016,13577.95996
18-09-2012,18,9,2012,13552.33008,13564.63965
17-09-2012,17,9,2012,13588.57031,13553.09961
14-09-2012,14,9,2012,13540.40039,13593.37012
13-09-2012,13,9,2012,13329.70996,13539.86035
12-09-2012,12,9,2012,13321.62012,13333.34961
11-09-2012,11,9,2012,13254.59961,13323.36035
10-09-2012,10,9,2012,13308.55957,13254.29004
07-09-2012,7,9,2012,13289.53027,13306.63965
06-09-2012,6,9,2012,13045.23047,13292
05-09-2012,5,9,2012,13036.08984,13047.48047
04-09-2012,4,9,2012,13092.15039,13035.94043
31-08-2012,31,8,2012,13002.71973,13090.83984
30-08-2012,30,8,2012,13101.29004,13000.70996
29-08-2012,29,8,2012,13103.45996,13107.48047
28-08-2012,28,8,2012,13122.74023,13102.99023
27-08-2012,27,8,2012,13157.74023,13124.66992
24-08-2012,24,8,2012,13052.82031,13157.96973
23-08-2012,23,8,2012,13171.37012,13057.45996
22-08-2012,22,8,2012,13198.30957,13172.75977
21-08-2012,21,8,2012,13272.09961,13203.58008
20-08-2012,20,8,2012,13274.58008,13271.63965
17-08-2012,17,8,2012,13251.2002,13275.2002
16-08-2012,16,8,2012,13163.24023,13250.11035
15-08-2012,15,8,2012,13157.46973,13164.78027
14-08-2012,14,8,2012,13168.11035,13172.13965
13-08-2012,13,8,2012,13204.92969,13169.42969
10-08-2012,10,8,2012,13163.15039,13207.9502
09-08-2012,9,8,2012,13174.73047,13165.19043
08-08-2012,8,8,2012,13158.09961,13175.63965
07-08-2012,7,8,2012,13118.65039,13168.59961
06-08-2012,6,8,2012,13099.87988,13117.50977
03-08-2012,3,8,2012,12884.82031,13096.16992
02-08-2012,2,8,2012,12969.7002,12878.87988
01-08-2012,1,8,2012,13007.46973,12976.12988
31-07-2012,31,7,2012,13071.71973,13008.67969
30-07-2012,30,7,2012,13075.34961,13073.00977
27-07-2012,27,7,2012,12888.91016,13075.66016
26-07-2012,26,7,2012,12680.58984,12887.92969
25-07-2012,25,7,2012,12617.76953,12676.04981
24-07-2012,24,7,2012,12720.92969,12617.32031
23-07-2012,23,7,2012,12820.4502,12721.45996
