Date,DAY,MONTH,YEAR,Open,Close
20-07-2012,20,7,2012,12942.67969,12822.57031
19-07-2012,19,7,2012,12909.61035,12943.36035
18-07-2012,18,7,2012,12796.98047,12908.7002
17-07-2012,17,7,2012,12728.73047,12805.54004
16-07-2012,16,7,2012,12776.33008,12727.20996
13-07-2012,13,7,2012,12573.73047,12777.08984
12-07-2012,12,7,2012,12602.70996,12573.26953
11-07-2012,11,7,2012,12653.04004,12604.53027
10-07-2012,10,7,2012,12733.87012,12653.12012
09-07-2012,9,7,2012,12772.01953,12736.29004
06-07-2012,6,7,2012,12889.40039,12772.46973
05-07-2012,5,7,2012,12941.84961,12896.66992
03-07-2012,3,7,2012,12868.05957,12943.66016
02-07-2012,2,7,2012,12879.70996,12871.38965
29-06-2012,29,6,2012,12604.59961,12880.08984
28-06-2012,28,6,2012,12626.25,12602.25977
27-06-2012,27,6,2012,12532.92969,12627.00977
26-06-2012,26,6,2012,12503.57031,12534.66992
25-06-2012,25,6,2012,12639.79981,12502.66016
22-06-2012,22,6,2012,12574.82031,12640.78027
21-06-2012,21,6,2012,12823.09961,12573.57031
20-06-2012,20,6,2012,12837.09961,12824.38965
19-06-2012,19,6,2012,12744.62012,12837.33008
18-06-2012,18,6,2012,12767.01953,12741.82031
15-06-2012,15,6,2012,12652.20996,12767.16992
14-06-2012,14,6,2012,12497.88965,12651.91016
13-06-2012,13,6,2012,12566.37988,12496.37988
12-06-2012,12,6,2012,12412.07031,12573.79981
11-06-2012,11,6,2012,12553.80957,12411.23047
08-06-2012,8,6,2012,12460.80957,12554.2002
07-06-2012,7,6,2012,12416.53027,12460.95996
06-06-2012,6,6,2012,12125,12414.79004
05-06-2012,5,6,2012,12101.08008,12127.9502
04-06-2012,4,6,2012,12119.84961,12101.45996
01-06-2012,1,6,2012,12391.55957,12118.57031
31-05-2012,31,5,2012,12414.41016,12393.4502
30-05-2012,30,5,2012,12579.01953,12419.86035
29-05-2012,29,5,2012,12454.83008,12580.69043
25-05-2012,25,5,2012,12530.74023,12454.83008
24-05-2012,24,5,2012,12491.91016,12529.75
23-05-2012,23,5,2012,12501.51953,12496.15039
22-05-2012,22,5,2012,12505.37988,12502.80957
21-05-2012,21,5,2012,12369.15039,12504.48047
18-05-2012,18,5,2012,12443.01953,12369.37988
17-05-2012,17,5,2012,12598.32031,12442.49023
16-05-2012,16,5,2012,12617.32031,12598.54981
15-05-2012,15,5,2012,12695.04981,12632
14-05-2012,14,5,2012,12818.49023,12695.34961
11-05-2012,11,5,2012,12851.79004,12820.59961
10-05-2012,10,5,2012,12831.58008,12855.04004
09-05-2012,9,5,2012,12921.80957,12835.05957
08-05-2012,8,5,2012,13000.73047,12932.08984
07-05-2012,7,5,2012,13035.84961,13008.53027
04-05-2012,4,5,2012,13204.62012,13038.26953
03-05-2012,3,5,2012,13267.58984,13206.58984
02-05-2012,2,5,2012,13278.11035,13268.57031
01-05-2012,1,5,2012,13214.16016,13279.32031
30-04-2012,30,4,2012,13228.30957,13213.62988
27-04-2012,27,4,2012,13204.7002,13228.30957
26-04-2012,26,4,2012,13090.11035,13204.62012
25-04-2012,25,4,2012,12997.69043,13090.71973
24-04-2012,24,4,2012,12927.76953,13001.55957
23-04-2012,23,4,2012,13028.2002,12927.16992
20-04-2012,20,4,2012,12964.48047,13029.25977
19-04-2012,19,4,2012,13028.73047,12964.09961
18-04-2012,18,4,2012,13114.55957,13032.75
17-04-2012,17,4,2012,12921.79004,13115.54004
16-04-2012,16,4,2012,12850.87988,12921.41016
13-04-2012,13,4,2012,12986.2002,12849.58984
12-04-2012,12,4,2012,12806.4502,12986.58008
11-04-2012,11,4,2012,12716.91992,12805.38965
10-04-2012,10,4,2012,12929.44043,12715.92969
09-04-2012,9,4,2012,13057.57031,12929.58984
05-04-2012,5,4,2012,13067.17969,13060.13965
04-04-2012,4,4,2012,13198.19043,13074.75
03-04-2012,3,4,2012,13258.95996,13199.54981
02-04-2012,2,4,2012,13211.36035,13264.49023
30-03-2012,30,3,2012,13147.94043,13212.04004
29-03-2012,29,3,2012,13125.99023,13145.82031
28-03-2012,28,3,2012,13195.38965,13126.20996
27-03-2012,27,3,2012,13242.08984,13197.73047
26-03-2012,26,3,2012,13082.62012,13241.62988
23-03-2012,23,3,2012,13045.99023,13080.73047
22-03-2012,22,3,2012,13124.40039,13046.13965
21-03-2012,21,3,2012,13170.79004,13124.62012
20-03-2012,20,3,2012,13238.4502,13170.19043
19-03-2012,19,3,2012,13231.94043,13239.12988
16-03-2012,16,3,2012,13253.50977,13232.62012
15-03-2012,15,3,2012,13192.96973,13252.75977
14-03-2012,14,3,2012,13177.15039,13194.09961
13-03-2012,13,3,2012,12953.2002,13177.67969
12-03-2012,12,3,2012,12920.58008,12959.70996
09-03-2012,9,3,2012,12908.62012,12922.01953
08-03-2012,8,3,2012,12835.53027,12907.94043
07-03-2012,7,3,2012,12756.12012,12837.33008
06-03-2012,6,3,2012,12958.65039,12759.15039
05-03-2012,5,3,2012,12977.33984,12962.80957
02-03-2012,2,3,2012,12980.75,12977.57031
01-03-2012,1,3,2012,12952.29004,12980.29981
29-02-2012,29,2,2012,13005.41992,12952.07031
28-02-2012,28,2,2012,12976.74023,13005.12012
27-02-2012,27,2,2012,12981.12988,12981.50977
24-02-2012,24,2,2012,12981.2002,12982.9502
23-02-2012,23,2,2012,12937.08008,12984.69043
22-02-2012,22,2,2012,12966.21973,12938.66992
21-02-2012,21,2,2012,12949.33984,12965.69043
17-02-2012,17,2,2012,12903.33008,12949.87012
16-02-2012,16,2,2012,12779.80957,12904.08008
15-02-2012,15,2,2012,12864.65039,12780.9502
14-02-2012,14,2,2012,12871.76953,12878.28027
13-02-2012,13,2,2012,12799.11035,12874.04004
10-02-2012,10,2,2012,12889.54981,12801.23047
09-02-2012,9,2,2012,12884.41016,12890.45996
08-02-2012,8,2,2012,12865.79004,12883.9502
07-02-2012,7,2,2012,12844.37012,12878.2002
06-02-2012,6,2,2012,12860.71973,12845.12988
03-02-2012,3,2,2012,12705.04004,12862.23047
02-02-2012,2,2,2012,12716.54004,12705.41016
01-02-2012,1,2,2012,12632.75977,12716.45996
31-01-2012,31,1,2012,12654.78027,12632.91016
30-01-2012,30,1,2012,12659.16992,12653.71973
27-01-2012,27,1,2012,12733.9502,12660.45996
26-01-2012,26,1,2012,12756.95996,12734.62988
25-01-2012,25,1,2012,12673.62988,12758.84961
24-01-2012,24,1,2012,12708.37012,12675.75
23-01-2012,23,1,2012,12720.25,12708.82031
20-01-2012,20,1,2012,12623.83008,12720.48047
19-01-2012,19,1,2012,12578.19043,12623.98047
18-01-2012,18,1,2012,12474.69043,12578.9502
17-01-2012,17,1,2012,12423.12012,12482.07031
13-01-2012,13,1,2012,12469.95996,12422.05957
12-01-2012,12,1,2012,12449.91016,12471.01953
11-01-2012,11,1,2012,12459.51953,12449.4502
10-01-2012,10,1,2012,12394.50977,12462.46973
09-01-2012,9,1,2012,12359.30957,12392.69043
06-01-2012,6,1,2012,12407.4502,12359.91992
05-01-2012,5,1,2012,12418.41992,12415.7002
04-01-2012,4,1,2012,12392.45996,12418.41992
03-01-2012,3,1,2012,12221.19043,12397.37988
30-12-2011,30,12,2011,12286.28027,12217.55957
29-12-2011,29,12,2011,12152.32031,12287.04004
28-12-2011,28,12,2011,12288.84961,12151.41016
27-12-2011,27,12,2011,12293.46973,12291.34961
23-12-2011,23,12,2011,12169.87988,12294
22-12-2011,22,12,2011,12107.58984,12169.65039
21-12-2011,21,12,2011,12103.58008,12107.74023
20-12-2011,20,12,2011,11769.20996,12103.58008
19-12-2011,19,12,2011,11866.54004,11766.25977
16-12-2011,16,12,2011,11870.25,11866.38965
15-12-2011,15,12,2011,11825.29004,11868.80957
14-12-2011,14,12,2011,11949.71973,11823.48047
13-12-2011,13,12,2011,12018.66016,11954.94043
12-12-2011,12,12,2011,12181.08008,12021.38965
09-12-2011,9,12,2011,11996.03027,12184.25977
08-12-2011,8,12,2011,12195.91016,11997.7002
07-12-2011,7,12,2011,12144.41016,12196.37012
06-12-2011,6,12,2011,12097.75,12150.12988
05-12-2011,5,12,2011,12021.54004,12097.83008
02-12-2011,2,12,2011,12022.37012,12019.41992
01-12-2011,1,12,2011,12046.20996,12020.03027
30-11-2011,30,11,2011,11559.26953,12045.67969
29-11-2011,29,11,2011,11523.00977,11555.62988
28-11-2011,28,11,2011,11232.46973,11523.00977
25-11-2011,25,11,2011,11251.87988,11231.65039
23-11-2011,23,11,2011,11492.74023,11257.54981
22-11-2011,22,11,2011,11542.38965,11493.71973
21-11-2011,21,11,2011,11795.54981,11547.30957
18-11-2011,18,11,2011,11768.98047,11796.16016
17-11-2011,17,11,2011,11905.66992,11770.73047
16-11-2011,16,11,2011,12084.74023,11905.58984
15-11-2011,15,11,2011,12077.91992,12096.16016
14-11-2011,14,11,2011,12153,12078.98047
11-11-2011,11,11,2011,11896.28027,12153.67969
10-11-2011,10,11,2011,11780.03027,11893.86035
09-11-2011,9,11,2011,12166.40039,11780.94043
08-11-2011,8,11,2011,12055.51953,12170.17969
07-11-2011,7,11,2011,11983.01953,12068.38965
04-11-2011,4,11,2011,12043.41016,11983.24023
03-11-2011,3,11,2011,11835.58984,12044.46973
02-11-2011,2,11,2011,11658.49023,11836.04004
01-11-2011,1,11,2011,11951.53027,11657.95996
31-10-2011,31,10,2011,12229.21973,11955.00977
28-10-2011,28,10,2011,12207.33984,12231.11035
27-10-2011,27,10,2011,11872.07031,12208.54981
26-10-2011,26,10,2011,11707.75977,11869.04004
25-10-2011,25,10,2011,11912.62988,11706.62012
24-10-2011,24,10,2011,11807.95996,11913.62012
21-10-2011,21,10,2011,11543.21973,11808.79004
20-10-2011,20,10,2011,11502.12988,11541.78027
19-10-2011,19,10,2011,11577.54004,11504.62012
18-10-2011,18,10,2011,11396.16992,11577.04981
17-10-2011,17,10,2011,11643.34961,11397
14-10-2011,14,10,2011,11478.96973,11644.49023
13-10-2011,13,10,2011,11518.08984,11478.12988
12-10-2011,12,10,2011,11417.36035,11518.84961
11-10-2011,11,10,2011,11432.79981,11416.29981
10-10-2011,10,10,2011,11104.55957,11433.17969
07-10-2011,7,10,2011,11123.41016,11103.12012
06-10-2011,6,10,2011,10939.87012,11123.33008
05-10-2011,5,10,2011,10800.46973,10939.9502
04-10-2011,4,10,2011,10651.44043,10808.70996
03-10-2011,3,10,2011,10912.09961,10655.29981
30-09-2011,30,9,2011,11152.32031,10913.37988
29-09-2011,29,9,2011,11012.79004,11153.98047
28-09-2011,28,9,2011,11189.09961,11010.90039
27-09-2011,27,9,2011,11045.23047,11190.69043
26-09-2011,26,9,2011,10771.78027,11043.86035
23-09-2011,23,9,2011,10732.76953,10771.48047
22-09-2011,22,9,2011,11121.88965,10733.83008
21-09-2011,21,9,2011,11408.58008,11124.83984
20-09-2011,20,9,2011,11401.46973,11408.66016
19-09-2011,19,9,2011,11506.82031,11401.00977
16-09-2011,16,9,2011,11433.70996,11509.08984
15-09-2011,15,9,2011,11247.71973,11433.17969
14-09-2011,14,9,2011,11106.83008,11246.73047
13-09-2011,13,9,2011,11054.99023,11105.84961
12-09-2011,12,9,2011,10990.00977,11061.12012
09-09-2011,9,9,2011,11294.59961,10992.12988
08-09-2011,8,9,2011,11414.86035,11295.80957
07-09-2011,7,9,2011,11137.62988,11414.86035
06-09-2011,6,9,2011,11237.30957,11139.29981
02-09-2011,2,9,2011,11492.05957,11240.25977
01-09-2011,1,9,2011,11613.29981,11493.57031
31-08-2011,31,8,2011,11560.48047,11613.53027
30-08-2011,30,8,2011,11532.12988,11559.9502
29-08-2011,29,8,2011,11286.65039,11539.25
26-08-2011,26,8,2011,11149.82031,11284.54004
25-08-2011,25,8,2011,11321.01953,11149.82031
24-08-2011,24,8,2011,11175.78027,11320.70996
23-08-2011,23,8,2011,10854.58008,11176.75977
22-08-2011,22,8,2011,10820.37012,10854.65039
19-08-2011,19,8,2011,10989.75,10817.65039
18-08-2011,18,8,2011,11406.26953,10990.58008
17-08-2011,17,8,2011,11392.00977,11410.20996
16-08-2011,16,8,2011,11480.48047,11405.92969
15-08-2011,15,8,2011,11269.84961,11482.90039
12-08-2011,12,8,2011,11143.45996,11269.01953
11-08-2011,11,8,2011,10729.84961,11143.30957
10-08-2011,10,8,2011,11228,10719.94043
09-08-2011,9,8,2011,10810.91016,11239.76953
08-08-2011,8,8,2011,11433.92969,10809.84961
05-08-2011,5,8,2011,11383.98047,11444.61035
04-08-2011,4,8,2011,11893.86035,11383.67969
03-08-2011,3,8,2011,11863.74023,11896.44043
02-08-2011,2,8,2011,12129.76953,11866.62012
01-08-2011,1,8,2011,12144.21973,12132.49023
29-07-2011,29,7,2011,12239.36035,12143.24023
28-07-2011,28,7,2011,12301.71973,12240.11035
27-07-2011,27,7,2011,12498.41992,12302.54981
26-07-2011,26,7,2011,12592.12012,12501.29981
25-07-2011,25,7,2011,12679.71973,12592.79981
22-07-2011,22,7,2011,12724.70996,12681.16016
21-07-2011,21,7,2011,12567.07031,12724.41016
20-07-2011,20,7,2011,12583.67969,12571.91016
19-07-2011,19,7,2011,12386.03027,12587.41992
18-07-2011,18,7,2011,12475.11035,12385.16016
15-07-2011,15,7,2011,12437.12012,12479.73047
14-07-2011,14,7,2011,12491.53027,12437.12012
13-07-2011,13,7,2011,12447.33008,12491.61035
12-07-2011,12,7,2011,12505.54004,12446.87988
11-07-2011,11,7,2011,12655.62012,12505.75977
08-07-2011,8,7,2011,12717.90039,12657.2002
07-07-2011,7,7,2011,12627.23047,12719.49023
06-07-2011,6,7,2011,12562.46973,12626.01953
05-07-2011,5,7,2011,12569.87012,12569.87012
01-07-2011,1,7,2011,12414.33984,12582.76953
30-06-2011,30,6,2011,12262.25,12414.33984
29-06-2011,29,6,2011,12187.62988,12261.41992
28-06-2011,28,6,2011,12043.55957,12188.69043
27-06-2011,27,6,2011,11934.66016,12043.55957
24-06-2011,24,6,2011,12049.24023,11934.58008
23-06-2011,23,6,2011,12108.34961,12050
22-06-2011,22,6,2011,12189.70996,12109.66992
21-06-2011,21,6,2011,12081.33008,12190.00977
20-06-2011,20,6,2011,12004.28027,12080.37988
17-06-2011,17,6,2011,11962.66016,12004.36035
16-06-2011,16,6,2011,11896.12988,11961.51953
15-06-2011,15,6,2011,12075.12012,11897.26953
14-06-2011,14,6,2011,11951.37988,12076.11035
13-06-2011,13,6,2011,11945.33008,11952.96973
10-06-2011,10,6,2011,12124.16992,11951.91016
09-06-2011,9,6,2011,12049.46973,12124.36035
08-06-2011,8,6,2011,12066.26953,12048.94043
07-06-2011,7,6,2011,12090.17969,12070.80957
06-06-2011,6,6,2011,12151.19043,12089.95996
03-06-2011,3,6,2011,12247.79981,12151.25977
02-06-2011,2,6,2011,12289.61035,12248.54981
01-06-2011,1,6,2011,12569.41016,12290.13965
31-05-2011,31,5,2011,12443.40039,12569.79004
27-05-2011,27,5,2011,12398.05957,12441.58008
26-05-2011,26,5,2011,12391.62988,12402.75977
25-05-2011,25,5,2011,12355.4502,12394.66016
24-05-2011,24,5,2011,12381.57031,12356.20996
23-05-2011,23,5,2011,12511.36035,12381.25977
20-05-2011,20,5,2011,12604.71973,12512.04004
19-05-2011,19,5,2011,12561.45996,12605.32031
18-05-2011,18,5,2011,12471.78027,12560.17969
17-05-2011,17,5,2011,12541.33008,12479.58008
16-05-2011,16,5,2011,12594.76953,12548.37012
13-05-2011,13,5,2011,12695.65039,12595.75
12-05-2011,12,5,2011,12629.95996,12695.91992
11-05-2011,11,5,2011,12745.87012,12630.03027
10-05-2011,10,5,2011,12685.12988,12760.36035
09-05-2011,9,5,2011,12637.83008,12684.67969
06-05-2011,6,5,2011,12580.75977,12638.74023
05-05-2011,5,5,2011,12723.65039,12584.16992
04-05-2011,4,5,2011,12806.29004,12723.58008
03-05-2011,3,5,2011,12806.37988,12807.50977
02-05-2011,2,5,2011,12810.16016,12807.36035
29-04-2011,29,4,2011,12763.45996,12810.54004
28-04-2011,28,4,2011,12689.90039,12763.30957
27-04-2011,27,4,2011,12592.23047,12690.95996
26-04-2011,26,4,2011,12480.86035,12595.37012
25-04-2011,25,4,2011,12505.99023,12479.87988
21-04-2011,21,4,2011,12453.62012,12505.99023
20-04-2011,20,4,2011,12266.75,12453.54004
19-04-2011,19,4,2011,12201.44043,12266.75
18-04-2011,18,4,2011,12339.70996,12201.58984
15-04-2011,15,4,2011,12285.4502,12341.83008
14-04-2011,14,4,2011,12270.24023,12285.15039
13-04-2011,13,4,2011,12263.65039,12270.99023
12-04-2011,12,4,2011,12381.19043,12263.58008
11-04-2011,11,4,2011,12380.42969,12381.11035
08-04-2011,8,4,2011,12409.87012,12380.04981
07-04-2011,7,4,2011,12426.4502,12409.49023
06-04-2011,6,4,2011,12386.66016,12426.75
05-04-2011,5,4,2011,12402.08008,12393.90039
04-04-2011,4,4,2011,12374.59961,12400.03027
01-04-2011,1,4,2011,12321.01953,12376.71973
31-03-2011,31,3,2011,12350.75977,12319.73047
30-03-2011,30,3,2011,12280.07031,12350.61035
29-03-2011,29,3,2011,12194.48047,12279.00977
28-03-2011,28,3,2011,12221.19043,12197.87988
25-03-2011,25,3,2011,12170.70996,12220.58984
24-03-2011,24,3,2011,12087.54004,12170.55957
23-03-2011,23,3,2011,12018.40039,12086.01953
22-03-2011,22,3,2011,12036.37012,12018.62988
21-03-2011,21,3,2011,11860.11035,12036.53027
18-03-2011,18,3,2011,11777.23047,11858.51953
17-03-2011,17,3,2011,11614.88965,11774.58984
16-03-2011,16,3,2011,11854.2002,11613.29981
15-03-2011,15,3,2011,11988.69043,11855.41992
14-03-2011,14,3,2011,12042.12988,11993.16016
11-03-2011,11,3,2011,11976.95996,12044.40039
10-03-2011,10,3,2011,12211.42969,11984.61035
09-03-2011,9,3,2011,12211.16016,12213.08984
08-03-2011,8,3,2011,12085.87012,12214.37988
07-03-2011,7,3,2011,12171.08984,12090.03027
04-03-2011,4,3,2011,12258.87988,12169.87988
03-03-2011,3,3,2011,12068.00977,12258.2002
02-03-2011,2,3,2011,12057.33984,12066.79981
01-03-2011,1,3,2011,12226.49023,12058.01953
28-02-2011,28,2,2011,12130.4502,12226.33984
25-02-2011,25,2,2011,12060.92969,12130.4502
24-02-2011,24,2,2011,12104.55957,12068.5
23-02-2011,23,2,2011,12211.80957,12105.78027
22-02-2011,22,2,2011,12389.74023,12212.79004
18-02-2011,18,2,2011,12318.66992,12391.25
17-02-2011,17,2,2011,12287.71973,12318.13965
16-02-2011,16,2,2011,12219.79004,12288.16992
15-02-2011,15,2,2011,12266.75,12226.63965
14-02-2011,14,2,2011,12266.83008,12268.19043
11-02-2011,11,2,2011,12227.78027,12273.25977
10-02-2011,10,2,2011,12239.66016,12229.29004
09-02-2011,9,2,2011,12229.29004,12239.88965
08-02-2011,8,2,2011,12152.7002,12233.15039
07-02-2011,7,2,2011,12092.37988,12161.62988
04-02-2011,4,2,2011,12061.73047,12092.15039
03-02-2011,3,2,2011,12040.67969,12062.25977
02-02-2011,2,2,2011,12038.26953,12041.96973
01-02-2011,1,2,2011,11892.5,12040.16016
31-01-2011,31,1,2011,11824.38965,11891.92969
28-01-2011,28,1,2011,11990.36035,11823.7002
27-01-2011,27,1,2011,11985.36035,11989.83008
26-01-2011,26,1,2011,11978.84961,11985.44043
25-01-2011,25,1,2011,11980.51953,11977.19043
24-01-2011,24,1,2011,11873.42969,11980.51953
21-01-2011,21,1,2011,11822.9502,11871.83984
20-01-2011,20,1,2011,11823.7002,11822.79981
19-01-2011,19,1,2011,11834.20996,11825.29004
18-01-2011,18,1,2011,11783.82031,11837.92969
14-01-2011,14,1,2011,11732.12988,11787.37988
13-01-2011,13,1,2011,11753.7002,11731.90039
12-01-2011,12,1,2011,11673.62012,11755.44043
11-01-2011,11,1,2011,11638.50977,11671.87988
10-01-2011,10,1,2011,11672.33984,11637.4502
07-01-2011,7,1,2011,11696.86035,11674.75977
06-01-2011,6,1,2011,11716.92969,11697.30957
05-01-2011,5,1,2011,11688.61035,11722.88965
04-01-2011,4,1,2011,11670.90039,11691.17969
03-01-2011,3,1,2011,11577.42969,11670.75
31-12-2010,31,12,2010,11569.33008,11577.50977
30-12-2010,30,12,2010,11585.37988,11569.70996
29-12-2010,29,12,2010,11572.74023,11585.37988
28-12-2010,28,12,2010,11554.79981,11575.54004
27-12-2010,27,12,2010,11572.80957,11555.03027
23-12-2010,23,12,2010,11559.11035,11573.49023
22-12-2010,22,12,2010,11532.16992,11559.49023
21-12-2010,21,12,2010,11478.36035,11533.16016
20-12-2010,20,12,2010,11491.29981,11478.12988
17-12-2010,17,12,2010,11499.01953,11491.91016
16-12-2010,16,12,2010,11457.92969,11499.25
15-12-2010,15,12,2010,11475.63965,11457.46973
14-12-2010,14,12,2010,11429.24023,11476.54004
13-12-2010,13,12,2010,11406.16016,11428.55957
10-12-2010,10,12,2010,11370.05957,11410.32031
09-12-2010,9,12,2010,11370.44043,11370.05957
08-12-2010,8,12,2010,11354.4502,11372.48047
07-12-2010,7,12,2010,11363.84961,11359.16016
06-12-2010,6,12,2010,11381.33008,11362.19043
03-12-2010,3,12,2010,11361.87988,11382.08984
02-12-2010,2,12,2010,11255.92969,11362.41016
01-12-2010,1,12,2010,11007.23047,11255.78027
30-11-2010,30,11,2010,11049.71973,11006.01953
29-11-2010,29,11,2010,11083.75,11052.49023
26-11-2010,26,11,2010,11183.5,11091.87012
24-11-2010,24,11,2010,11037.34961,11187.28027
23-11-2010,23,11,2010,11177.59961,11036.37012
22-11-2010,22,11,2010,11201.66016,11178.58008
19-11-2010,19,11,2010,11180.76953,11203.54981
18-11-2010,18,11,2010,11010.49023,11181.23047
17-11-2010,17,11,2010,11017.83008,11007.87988
16-11-2010,16,11,2010,11194.7002,11023.5
15-11-2010,15,11,2010,11194.01953,11201.96973
12-11-2010,12,11,2010,11281.28027,11192.58008
11-11-2010,11,11,2010,11326.69043,11283.09961
10-11-2010,10,11,2010,11342.80957,11357.04004
09-11-2010,9,11,2010,11403.58984,11346.75
08-11-2010,8,11,2010,11439.54004,11406.83984
05-11-2010,5,11,2010,11435.21973,11444.08008
04-11-2010,4,11,2010,11216.65039,11434.83984
03-11-2010,3,11,2010,11184.87988,11215.12988
02-11-2010,2,11,2010,11125.21973,11188.71973
01-11-2010,1,11,2010,11120.29981,11124.62012
29-10-2010,29,10,2010,11120.4502,11118.49023
28-10-2010,28,10,2010,11127.33984,11113.9502
27-10-2010,27,10,2010,11168.40039,11126.28027
26-10-2010,26,10,2010,11163.13965,11169.45996
25-10-2010,25,10,2010,11133.40039,11164.04981
22-10-2010,22,10,2010,11146.41016,11132.55957
21-10-2010,21,10,2010,11105.24023,11146.57031
20-10-2010,20,10,2010,10974.51953,11107.96973
19-10-2010,19,10,2010,11139.59961,10978.62012
18-10-2010,18,10,2010,11062.62988,11143.69043
15-10-2010,15,10,2010,11096.00977,11062.78027
14-10-2010,14,10,2010,11096.99023,11094.57031
13-10-2010,13,10,2010,11022.82031,11096.08008
12-10-2010,12,10,2010,11010.79004,11020.40039
11-10-2010,11,10,2010,11006.92969,11010.33984
08-10-2010,8,10,2010,10948.5,11006.48047
07-10-2010,7,10,2010,10968.41016,10948.58008
06-10-2010,6,10,2010,10936.79004,10967.65039
05-10-2010,5,10,2010,10752.78027,10944.71973
04-10-2010,4,10,2010,10828.84961,10751.26953
01-10-2010,1,10,2010,10789.71973,10829.67969
30-09-2010,30,9,2010,10836.04004,10788.04981
29-09-2010,29,9,2010,10857.98047,10835.28027
28-09-2010,28,9,2010,10809.16992,10858.13965
27-09-2010,27,9,2010,10860.03027,10812.04004
24-09-2010,24,9,2010,10664.38965,10860.25977
23-09-2010,23,9,2010,10738.48047,10662.41992
22-09-2010,22,9,2010,10761.11035,10739.30957
21-09-2010,21,9,2010,10753.38965,10761.03027
20-09-2010,20,9,2010,10608.08008,10753.62012
17-09-2010,17,9,2010,10595.54981,10607.84961
16-09-2010,16,9,2010,10571.75,10594.83008
15-09-2010,15,9,2010,10526.41992,10572.73047
14-09-2010,14,9,2010,10544.73047,10526.49023
13-09-2010,13,9,2010,10458.59961,10544.12988
10-09-2010,10,9,2010,10415.00977,10462.76953
09-09-2010,9,9,2010,10388.13965,10415.24023
08-09-2010,8,9,2010,10338.49023,10387.00977
07-09-2010,7,9,2010,10446.79981,10340.69043
03-09-2010,3,9,2010,10321.91992,10447.92969
02-09-2010,2,9,2010,10270.08008,10320.09961
01-09-2010,1,9,2010,10016.00977,10269.46973
31-08-2010,31,8,2010,10006.41992,10014.71973
30-08-2010,30,8,2010,10145.58008,10009.73047
27-08-2010,27,8,2010,9982.179688,10150.65039
26-08-2010,26,8,2010,10059.90039,9985.80957
25-08-2010,25,8,2010,10040.15039,10060.05957
24-08-2010,24,8,2010,10173.04981,10040.4502
23-08-2010,23,8,2010,10215.50977,10174.41016
20-08-2010,20,8,2010,10270.98047,10213.62012
19-08-2010,19,8,2010,10411.15039,10271.20996
18-08-2010,18,8,2010,10398.58984,10415.54004
17-08-2010,17,8,2010,10297.62988,10405.84961
16-08-2010,16,8,2010,10303.07031,10302.00977
13-08-2010,13,8,2010,10320.33008,10303.15039
12-08-2010,12,8,2010,10361.58008,10319.9502
11-08-2010,11,8,2010,10631.82031,10378.83008
10-08-2010,10,8,2010,10696.62988,10644.25
09-08-2010,9,8,2010,10654.62012,10698.75
06-08-2010,6,8,2010,10668.54981,10653.55957
05-08-2010,5,8,2010,10679.66992,10674.98047
04-08-2010,4,8,2010,10630.2002,10680.42969
03-08-2010,3,8,2010,10673.91992,10636.37988
